ACCOUNT_ID,PROD_CD,REGION,RATING_GRADE,DRAWN_BAL,UNDRAWN,DPD,FORBEARANCE,WATCHLIST,DEFAULT_IND,IO_FLAG,MONTHLY_PAYMENT,EIR,REMAIN_TERM_M,LTV,PD_LIFETIME_ORIG
NB010009030 ,2110,MID,11,273927.76,0.0,0,N,N,N,N,4897.5,3.8639,66,87.7,0.048768
NB010009037,2101,SE,6,403315.01,0.0,0,Y,N,N,Y,0.0,3.8847,165,64.2,0.02239
NB010009044,2400,NI,7,42221.37,0,0,N,N,N,N,858.99,0.2183,58,0.0,0.020371
NB010009051,2100,SE,8,491491.96,0.0,0,N,N,N,N,1952.73,5.6099,297,56.9,0.039349
NB010009058,2100,SE,9,129122.15,0.0,0,N,N,N,N,2087.18,4.5405,73,47.7,0.059755
NB010009065 ,2100,WAL,9,264771.32,0.0,0,N,N,N,N,1335.17,3.1934,234,62.8,0.051614
NB010009072,2100,LON,3,229633.23,0.0,0,N,N,N,N,921.66,3.4133,294,63.9,0.003289
NB010009079,2110,SW,5,612810.44,0.0,0,N,N,N,N,5927.18,3.5427,122,84.7,0.009818
NB010009086,2130,SCO,6,582728.25,0.0,0,N,N,N,N,7088.86,7.9399,97,63.2,0.017988
NB010009093 ,2400,NE,5,16393.44,2500,0,N,N,N,N,1018.12,0.2236,19,0.0,0.008123
NB010009100,2400,SW,10,16265.15,2500,47,N,N,N,N,1279.53,0.2133,15,0.0,0.079725
NB010009107,2400,MID,9,30316.51,0,0,N,N,N,N,464.59,0.184,77,0.0,0.042742
NB010009114,2500,NE,6,4499.1,500.9,0,N,N,N,N,44.99,0.2723,118,0.0,0.025148
NB010009121,2700,SE,9,15761.51,2500,0,N,N,N,N,404.32,0.0809,46,0.0,0.060514
NB010009128,2600,SCO,5,257.35,242.65,0,N,N,N,N,20.24,0.3003,15,0.0,0.005396
NB010009135,2100,SE,7,422725.58,0.0,0,N,N,N,N,2625.35,5.5601,190,44.3,0.019475
NB010009142,2100,NW,9,565753.75,0.0,0,N,N,N,N,2940.92,5.117,227,67.8,0.059051
NB010009149,2100,SCO,3,568592.73,0.0,0,N,N,N,N,7893.4,3.7557,85,59.6,0.00277
NB010009156,2500,MID,11,8854.0,3146.0,0,N,N,N,N,99.5,0.2617,105,0.0,0.060516
NB010009163 ,2500,WAL,9,950.31,549.69,0,N,N,N,N,11.68,0.1895,96,0.0,0.068243
NB010009170,2100,MID,5,272310.9,0.0,0,N,N,N,N,4525.73,4.036,71,53.8,0.010861
NB010009177,2500,MID,4,7484.69,4515.31,47,N,N,N,N,180.24,0.2057,49,0.0,0.004681
NB010009184 ,2110,SW,5,236622.59,0.0,0,N,N,N,N,1525.76,6.7517,183,81.0,0.008886
NB010009191,2100,NW,8,579893.75,0.0,0,N,N,N,N,2392.57,5.1677,286,40.6,0.028461
NB010009198,2600,WAL,9,382.77,117.23,0,N,N,N,N,8.21,0.377,55,0.0,0.056925
NB010009205,2500,NE,3,6368.42,5631.58,0,N,N,N,N,129.56,0.251,58,0.0,0.00354
NB010009212,2400,LON,8,14681.57,0,0,N,N,N,N,213.88,0.1702,81,0.0,0.049038
NB010009219,2101,NE,6,47903.53,0.0,0,N,N,N,Y,0.0,2.9778,240,59.0,0.019947
NB010009226,2100,MID,5,352232.44,0.0,0,N,N,N,N,2681.51,3.784,155,41.2,0.006584
NB010009233,2500,LON,7,1027.88,472.12,0,N,N,N,N,12.63,0.1957,96,0.0,0.039251
NB010009240,2101,SE,9,609927.56,0.0,0,N,N,N,Y,0.0,5.4853,191,53.7,0.049901
NB010009247,2700,SW,7,37794.06,0,0,N,N,N,N,524.67,0.097,85,0.0,0.025345
NB010009254,2100,NE,3,135035.9,0.0,0,N,N,N,N,1770.47,3.0205,90,76.0,0.003034
NB010009261,2500,SW,9,2391.32,608.68,0,N,N,N,N,23.51,0.1914,120,0.0,0.04617
NB010009268,2120,SCO,4,437033.05,0.0,0,N,N,N,N,5316.48,4.8123,97,63.4,0.00711
NB010009275,2110,SCO,5,222707.77,0.0,0,N,N,N,N,1081.46,3.5395,243,77.1,0.007314
NB010009282,2500,NI,6,2749.54,250.46,0,N,N,N,N,75.45,0.225,43,0.0,0.02134
NB010009289,2400,NW,8,38867.14,0,,N,Y,N,N,1994.05,0.0746,23,0.0,0.039229
NB010009296,2100,NW,8,105100.32,0.0,0,N,N,N,N,1148.32,2.4292,108,65.1,0.051682
NB010009303,2100,NI,8,407463.07,0.0,0,N,N,N,N,3062.46,5.7122,157,63.8,0.042934
NB010009310,2600,WAL,1,356.07,143.93,0,N,Y,N,N,20.01,0.3566,21,0.0,0.000681
NB010009317,2120,WAL,10,83292.23,0.0,0,N,N,N,N,910.04,5.5236,108,80.1,0.048409
NB010009324 ,2110,NE,8,514368.6,0.0,0,N,N,N,N,4398.22,3.5876,138,91.0,0.036467
NB010009331,2110,WAL,11,605098.67,0.0,0,N,N,N,N,11705.19,3.8809,61,91.5,0.092811
NB010009338,2100,WAL,6,585587.47,0.0,0,N,N,N,N,3656.05,2.1507,189,82.2,0.021699
NB010009345,2110,SW,4,46508.85,0.0,0,N,N,N,N,257.65,4.3843,213,88.2,0.004206
NB010009352,2400,MID,3,12879.45,0,0,N,N,N,N,506.59,0.2256,30,0.0,0.00306
NB010009359,2100,SCO,7,58310.13,0.0,0,N,N,N,N,300.46,5.2886,229,50.7,0.021187
NB010009366,2110,LON,2,259412.92,0.0,0,N,N,N,N,1308.15,5.5791,234,72.4,0.001133
NB010009373,2110,SW,4,172225.27,0.0,0,N,N,N,N,1181.55,4.3714,172,73.8,0.004357
NB010009380,2100,SCO,6,597600.94,0.0,0,N,N,N,N,7923.25,4.5281,89,72.8,0.016468
NB010009387,2500,SCO,7,4861.85,3138.15,0,N,N,N,N,75.49,0.3468,76,0.0,0.035787
NB010009394,2110,NW,9,266730.29,0.0,0,N,N,N,N,1819.32,5.0641,173,73.7,0.063469
NB010009401,2100,SW,2,111512.01,0.0,0,N,N,N,N,838.12,2.2246,157,51.8,0.001086
NB010009408,2700,NW,1,1498.46,2500,0,N,N,N,N,22.96,0.0969,77,0.0,0.000696
NB010009415,2100,NW,5,230266.87,0.0,0,N,N,N,N,4382.5,3.1021,62,78.9,0.007108
NB010009422,2100,SCO,7,56247.65,0.0,0,N,N,N,N,275.4,5.2707,241,84.9,0.029643
NB010009429,2700,NE,3,18554.4,2500,47,N,N,N,N,326.78,0.0734,67,0.0,0.003981
NB010009436,2100,SCO,8,103014.82,0.0,62,N,N,N,N,920.89,2.8665,132,55.7,0.032689
NB010009443,2500,WAL,5,4556.22,443.78,0,N,N,N,N,54.31,0.3059,99,0.0,0.009505
NB010009450,2700,LON,4,31922.92,0,0,N,N,N,N,837.09,0.1304,45,0.0,0.004636
NB010009457,2500,SE,8,2535.12,464.88,0,N,N,N,N,166.19,0.3421,18,0.0,0.033089
NB010009464,2400,SW,7,21454.95,0,0,N,N,N,N,562.6,0.1428,45,0.0,0.034428
NB010009471,2700,LON,3,6299.34,2500,0,N,N,N,N,107.73,0.1356,69,0.0,0.002567
NB010009478,2100,WAL,8,242434.16,0.0,0,N,N,N,N,1324.41,3.3674,216,50.1,0.04037
NB010009485,2100,NI,4,125700.76,0.0,0,N,N,N,N,1132.27,3.8127,131,65.7,0.00459
NB010009492,2100,SCO,7,399311.61,0.0,0,N,N,N,N,2588.94,4.6626,182,42.4,0.030353
NB010009499,2400,SE,5,28169.17,0,62,N,N,N,N,1187.13,0.179,28,0.0,0.010715
NB010009506 ,2700,SCO,8,14105.11,0,0,N,N,N,N,224.92,0.1289,74,0.0,0.050955
NB010009513,2100,NW,6,240035.25,0.0,0,N,N,N,N,1348.77,4.094,210,38.0,0.023204
NB010009520,2100,WAL,7,375116.14,0.0,0,N,N,N,N,1633.35,5.4339,271,55.6,0.03583
NB010009527 ,2100,MID,6,343977.72,0.0,0,N,N,N,N,3723.8,5.1921,109,55.4,0.018519
NB010009534 ,2700,NE,3,22575.69,0,0,N,N,N,N,286.44,0.0843,93,0.0,0.003403
NB010009541,2101,NW,6,207856.7,0.0,0,N,N,N,Y,0.0,5.4413,146,80.3,0.02036
NB010009548,2120,WAL,4,407887.73,0.0,0,N,N,N,N,7404.73,6.898,65,64.0,0.004627
NB010009555,2600,NE,7,560.71,1939.29,62,N,Y,N,N,20.05,0.2937,33,0.0,0.035548
NB010009562,2110,NW,8,345557.77,0.0,0,N,N,N,N,2851.46,4.3219,143,72.1,0.029833
NB010009569,2500,SW,12,3731.58,8268.42,0,N,N,N,N,244.63,0.3374,18,0.0,0.056847
NB010009576 ,2100,SCO,9,571868.24,0.0,0,Y,N,N,N,3992.93,5.1074,169,58.8,0.049026
NB010009583,2120,LON,7,514348.19,0.0,0,N,N,N,N,6388.75,8.2206,95,78.8,0.029454
NB010009590,2100,SW,3,371842.94,0.0,0,N,N,N,N,2925.16,2.9903,150,37.3,0.003706
NB010009597 ,2700,NW,9,40337.54,0,0,N,N,N,N,1487.45,0.1284,32,0.0,0.049625
NB010009604,2100,SE,8,284968.38,0.0,0,N,N,N,N,1143.75,4.8345,294,56.9,0.035975
NB010009611,2500,NW,6,3639.68,1360.32,0,N,N,N,N,84.21,0.2784,51,0.0,0.023838
NB010009618,2600,SE,11,954.72,45.28,0,N,N,N,N,30.45,0.2082,37,0.0,0.073572
NB010009625,2110,WAL,7,444624.48,0.0,0,N,N,N,N,8327.89,5.3243,63,86.2,0.023118
NB010009632,2700,SW,4,28322.17,0,0,N,N,N,N,498.81,0.0725,67,0.0,0.006291
NB010009639,2130,NI,11,209829.7,0.0,0,N,N,N,N,2606.31,7.324,95,68.2,0.06205
NB010009646,2100,NW,4,247977.71,0.0,0,N,N,N,N,1773.42,3.2202,165,68.1,0.005016
NB010009653,2100,NI,5,282220.97,0.0,0,N,N,N,N,1699.09,4.4428,196,84.7,0.008059
NB010009660,2100,NI,1,460329.85,0.0,0,N,N,N,N,2272.76,4.0411,239,63.2,0.000787
NB010009667,2100,LON,14,75130.4,0.0,0,N,N,N,N,681.95,3.2785,130,56.2,0.078627
NB010009674,2400,NI,3,32262.7,0,35,N,N,N,N,1312.76,0.0707,29,0.0,0.003871
NB010009681 ,2101,NW,6,378149.37,0.0,0,N,N,N,Y,0.0,5.3702,99,62.2,0.01759
NB010009688,2120,SCO,6,293317.07,0.0,0,N,N,N,N,3328.02,6.5874,104,83.4,0.015223
NB010009695 ,2400,WAL,5,2868.7,0,0,N,N,N,N,91.49,0.1682,37,0.0,0.005864
NB010009702,2100,WAL,6,200549.28,0.0,0,Y,N,N,N,1632.06,4.7734,145,49.1,0.017348
NB010009709,2500,SE,6,7764.68,4235.32,0,N,N,N,N,176.2,0.2223,52,0.0,0.014415
NB010009716 ,2500,MID,7,6767.36,5232.64,0,N,N,N,N,73.94,0.3465,108,0.0,0.028937
NB010009723,2100,SW,2,328795.02,0.0,0,N,N,N,N,2732.24,4.7617,142,63.0,0.00176
NB010009730,2400,SW,5,3457.33,2500,0,N,N,N,N,92.72,0.1237,44,0.0,0.010964
NB010009737,2100,NE,2,385159.29,0.0,0,N,Y,N,N,1825.25,4.0929,249,38.9,0.001143
NB010009744,2120,SCO,5,53487.46,0.0,0,N,Y,N,N,1539.4,6.7645,41,74.4,0.010635
NB010009751,2400,WAL,8,21201.84,0,35,N,N,N,N,454.88,0.1214,55,0.0,0.034245
NB010009758,2110,NI,8,571851.94,0.0,75,N,N,N,N,5576.74,3.7805,121,84.8,0.050355
NB010009765,2100,NW,15,534461.48,0.0,22,Y,N,Y,N,2189.81,5.1879,288,47.5,0.096086
NB010009772,2100,WAL,8,333431.77,0.0,0,N,N,N,N,1530.93,5.4922,257,38.2,0.031152
NB010009779,2100,WAL,8,398223.79,0.0,0,N,N,N,N,5221.16,5.6605,90,35.3,0.027294
NB010009786,2500,SCO,9,8427.85,3572.15,0,N,N,N,N,127.5,0.2912,78,0.0,0.048173
NB010009793,2110,NW,8,295334.7,0.0,0,N,N,N,N,1957.84,5.8771,178,91.2,0.036028
NB010009800,2100,NI,4,455816.9,0.0,0,N,N,N,N,6327.81,4.9262,85,82.3,0.006254
NB010009807,2120,NI,4,587359.06,0.0,62,N,N,N,N,5133.95,5.8489,135,68.9,0.006345
NB010009814,2110,NW,11,60988.14,0.0,0,N,N,N,N,354.51,6.1137,203,88.4,0.053374
NB010009821,2500,MID,7,392.06,1107.94,0,N,N,N,N,35.59,0.3284,13,0.0,0.031691
NB010009828 ,2100,SE,10,333598.79,0.0,0,N,N,N,N,1410.92,5.5984,279,75.9,0.075654
NB010009835 ,2600,LON,5,4292.22,707.78,0,N,N,N,N,163.38,0.3351,31,0.0,0.007556
NB010009842,2400,MID,4,35848.34,0,0,N,N,N,N,1458.66,0.0988,29,0.0,0.005553
NB010009849,2500,NW,7,898.71,2101.29,0,N,N,N,N,50.5,0.1931,21,0.0,0.02346
NB010009856,2110,SCO,5,435387.96,0.0,0,N,Y,N,N,7784.21,4.1598,66,76.7,0.005558
NB010009863,2700,LON,7,27952.33,0,0,N,N,N,N,1137.37,0.0926,29,0.0,0.039094
NB010009870 ,2400,NW,3,34656.12,0,0,N,N,N,N,743.53,0.2266,55,0.0,0.00271
NB010009877,2400,SCO,9,21836.95,0,0,N,N,N,N,757.87,0.1696,34,0.0,0.044998
NB010009884,2100,SW,3,581938.42,0.0,0,N,N,N,N,10249.06,3.7313,67,35.2,0.002961
NB010009891,2500,WAL,6,2751.33,5248.67,62,N,N,N,N,101.46,0.2853,32,0.0,0.01793
NB010009898,2100,WAL,4,130070.91,0.0,0,N,N,N,N,834.15,2.2532,184,80.1,0.005634
NB010009905,2110,NW,3,336394.69,0.0,0,N,N,N,N,5155.14,5.1424,77,82.4,0.002641
NB010009912,2500,NE,9,626.15,873.85,0,N,N,N,N,6.66,0.1989,111,0.0,0.041257
NB010009919,2110,MID,6,294365.77,0.0,0,N,N,N,N,1394.99,5.7043,249,79.4,0.025284
NB010009926,2500,WAL,9,8164.98,3835.02,0,N,N,N,N,356.84,0.3239,27,0.0,0.042661
NB010009933 ,2100,NW,10,345608.42,0.0,0,N,N,N,N,1728.04,2.2586,236,85.7,0.064117
NB010009940,2400,LON,2,34097.48,2500,N/A,N,N,N,N,1915.95,0.1804,21,0.0,0.001648
NB010009947,2101,WAL,6,392269.88,0.0,5,N,N,N,Y,0.0,5.4687,215,52.4,0.012734
NB010009954,2101,SCO,3,468315.47,0.0,0,N,N,N,N,2955.15,4.9014,187,43.1,0.003671
NB010009961,2100,SCO,8,414747.61,0.0,0,N,N,N,N,2127.84,4.798,230,47.1,0.045043
NB010009968,2600,SCO,6,1382.99,1117.01,0,N,N,N,N,58.28,0.1992,28,0.0,0.01647
NB010009975,2400,MID,4,38616.62,0,0,N,N,N,N,911.35,0.1821,50,0.0,0.006735
NB010009982,2400,SW,7,20138.08,0,0,N,N,N,N,819.41,0.2021,29,0.0,0.025901
NB010009989,2400,MID,8,33398.73,0,0,N,N,N,N,1459.65,0.1698,27,0.0,0.052978
NB010009996,2100,NW,3,288277.97,0.0,0,N,N,N,N,2834.73,5.6994,120,47.4,0.002559
NB010010003,2100,SE,6,128967.44,0.0,22,N,N,N,N,565.73,3.1384,269,79.7,0.021228
NB010010010,2101,LON,10,46093.35,0.0,0,N,N,N,Y,0.0,3.2199,146,73.8,0.080492
NB010010017,2110,LON,3,379272.14,0.0,0,N,N,N,N,2226.57,5.1995,201,72.6,0.00269
NB010010024,2100,WAL,7,182774.46,0.0,0,N,N,N,N,906.19,2.8246,238,35.4,0.039416
NB010010031,2100,LON,7,400573.23,0.0,0,N,N,N,N,3089.39,3.4571,153,64.1,0.032109
NB010010038,2400,SE,4,28156.51,0,0,N,N,N,N,1328.99,0.1901,25,0.0,0.005318
NB010010045,2101,SCO,9,603414.7,0.0,0,N,N,N,Y,0.0,6.0059,75,52.4,0.043451
NB010010052,2130,MID,6,598353.96,0.0,0,N,N,N,N,29419.07,6.8674,24,79.5,0.024689
NB010010059,2400,SW,7,4309.35,0,0,N,N,N,N,105.94,0.2224,48,0.0,0.034815
NB010010066,2700,MID,13,10186.05,0,0,N,N,N,N,462.29,0.1476,26,0.0,0.097033
NB010010073,2500,SW,9,2627.68,372.32,0,N,N,N,N,88.59,0.2008,35,0.0,0.042749
NB010010080,2600,LON,10,915.84,1584.16,0,N,N,N,N,31.79,0.2842,34,0.0,0.055315
NB010010087,2500,MID,3,3139.75,1860.25,0,N,N,N,N,33.68,0.2763,110,0.0,0.002416
NB010010094,2100,WAL,10,619540.64,0.0,0,N,N,N,N,7097.65,5.1996,103,80.4,0.043571
NB010010101,2400,NW,9,14488.05,0,0,N,N,N,N,474.89,0.2273,36,0.0,0.068318
NB010010108,2400,WAL,4,3482.41,0,0,N,N,N,N,74.71,0.1954,55,0.0,0.004992
NB010010115,2500,SCO,7,946.53,4053.47,0,N,N,N,N,19.94,0.3428,56,0.0,0.028991
NB010010122,2110,WAL,10,527573.52,0.0,0,N,N,N,N,7981.24,6.0242,78,79.1,0.042551
NB010010129,2100,SCO,7,210180.82,0.0,47,N,N,N,N,855.22,2.8223,290,67.0,0.021804
NB010010136,2500,MID,7,855.13,7144.87,0,N,N,N,N,77.62,0.209,13,0.0,0.038406
NB010010143,2101,SE,5,96297.62,0.0,0,N,N,N,Y,0.0,5.7514,158,65.4,0.006155
NB010010150,2400,SW,8,7909.16,2500,0,N,N,N,N,717.91,0.1209,13,0.0,0.035573
NB010010157,2120,WAL,8,55628.77,0.0,0,N,N,N,N,619.26,7.6394,106,63.7,0.030719
NB010010164,2110,NI,11,277320.74,0.0,0,N,N,N,N,1211.99,3.6713,270,77.6,0.074714
NB010010171,2110,SW,9,582377.67,0.0,0,N,N,N,N,8181.02,3.2086,84,69.6,0.042904
NB010010178,2500,NI,3,78.99,1421.01,0,N,N,N,N,0.82,0.194,113,0.0,0.002034
NB010010185,2500,MID,4,3243.23,4756.77,0,N,N,N,N,70.87,0.3276,54,0.0,0.005283
NB010010192,2500,NE,7,1329.75,1670.25,0,N,N,N,N,42.41,0.3045,37,0.0,0.02242
NB010010199,2110,LON,5,550365.33,0.0,0,N,N,N,N,3491.56,6.7217,186,90.7,0.007673
NB010010206,2100,LON,3,565819.7,0.0,0,N,N,N,N,4252.66,4.4933,157,47.9,0.0039
NB010010213,2101,NE,8,57057.2,0.0,0,N,N,N,Y,0.0,3.1413,85,57.1,0.043409
NB010010220,2700,MID,6,15145.75,2500,0,N,N,N,N,203.09,0.0728,88,0.0,0.018743
NB010010227,2100,WAL,2,518923.97,0.0,0,N,N,N,N,9139.26,4.668,67,60.0,0.001141
NB010010234,2100,LON,11,504842.14,0.0,190,N,N,Y,N,2534.95,2.1172,235,48.3,0.051689
NB010010241 ,2100,SW,3,466331.73,0.0,0,N,N,N,N,2361.68,2.126,233,55.1,0.002412
NB010010248,2120,LON,5,487966.17,0.0,0,N,N,N,N,3971.04,4.7487,145,68.7,0.008419
NB010010255,2700,NE,5,16366.68,0,0,N,N,N,N,568.02,0.0635,34,0.0,0.011224
NB010010262 ,2100,SCO,6,467216.05,0.0,0,N,N,N,N,5405.05,2.4418,102,61.5,0.01511
NB010010269,2110,SW,11,428083.16,0.0,0,Y,N,N,N,1920.68,3.8462,263,74.6,0.079888
NB010010276,2110,NI,4,374324.86,0.0,0,N,N,N,N,4601.08,3.9785,96,68.3,0.004917
NB010010283,2400,LON,4,3537.71,2500,0,N,N,N,N,77.31,0.077,54,0.0,0.004306
NB010010290,2400,LON,15,6393.21,0,0,N,N,Y,N,121.68,0.0835,62,0.0,0.122605
NB010010297,2400,SE,5,27586.49,2500,0,N,N,N,N,2325.15,0.2034,14,0.0,0.009179
NB010010304,2400,NI,5,2973.1,0,0,N,N,N,N,61.55,0.07,57,0.0,0.007865
NB010010311,2110,NE,9,566130.63,0.0,47,N,N,N,N,9681.65,4.3415,69,84.0,0.06139
NB010010318,2100,MID,11,606815.34,0.0,0,N,N,N,N,3073.14,2.5328,233,84.9,0.08674
NB010010325,2110,NE,7,187161.26,0.0,0,N,N,N,N,1093.32,4.288,202,81.9,0.034589
NB010010332,2110,NE,10,101070.83,0.0,0,N,N,N,N,562.56,4.6629,212,79.0,0.076701
NB010010339,2700,WAL,10,22332.92,0,0,N,N,N,N,675.71,0.0875,39,0.0,0.057845
NB010010346,2500,SE,9,5616.19,6383.81,0,N,N,N,N,60.25,0.2285,110,0.0,0.057222
NB010010353,2400,NI,10,31971.47,0,0,N,N,N,N,820.14,0.1257,46,0.0,0.042556
NB010010360,2110,NW,13,91702.72,0.0,0,N,N,N,N,772.92,4.0016,140,87.0,0.111583
NB010010367,2110,SCO,6,342220.91,0.0,0,N,N,N,N,1748.14,3.7324,231,77.5,0.019611
NB010010374,2110,SCO,6,415588.82,0.0,0,N,N,N,N,2060.48,4.9231,238,78.4,0.017453
NB010010381,2700,SW,7,28127.56,2500,0,N,N,N,N,345.73,0.1118,96,0.0,0.019409
NB010010388,2101,SW,4,537154.98,0.0,0,N,N,N,Y,0.0,5.0495,169,80.3,0.004218
NB010010395,2700,WAL,10,13826.92,2500,0,N,N,N,N,354.69,0.0923,46,0.0,0.061034
NB010010402,2100,SCO,7,309596.55,0.0,0,N,N,N,N,3690.14,5.5469,99,85.6,0.038677
NB010010409 ,2120,SW,9,536931.56,0.0,999,N,N,N,N,4010.0,5.174,158,72.2,0.065032
NB010010416,2120,MID,8,149198.85,0.0,130,N,N,Y,N,3200.99,7.2129,55,65.3,0.02898
NB010010423,2400,LON,3,7492.62,0,0,N,N,N,N,304.87,0.1687,29,0.0,0.004036
NB010010430 ,2400,NE,3,20702.62,0,0,N,N,N,N,375.83,0.0816,65,0.0,0.002726
NB010010437,2600,SE,5,3099.15,1900.85,0,N,N,N,N,261.21,0.1788,14,0.0,0.00942
NB010010444,2500,SE,8,1407.27,92.73,0,N,N,N,N,22.44,0.3269,74,0.0,0.048356
NB010010451,2100,MID,4,297994.65,0.0,0,N,N,N,N,2790.74,3.6022,126,69.2,0.006522
NB010010458,2400,SE,9,31642.35,2500,0,N,N,N,N,472.63,0.1946,79,0.0,0.04661
NB010010465,2500,SCO,7,5047.3,2952.7,0,N,N,N,N,64.04,0.2322,93,0.0,0.032472
NB010010472,2500,WAL,6,1267.94,1732.06,0,N,N,N,N,48.26,0.2438,31,0.0,0.023762
NB010010479,2101,NI,7,223763.49,0.0,0,N,N,N,Y,0.0,4.3579,68,46.5,0.023779
NB010010486,2100,NW,5,378089.71,0.0,0,N,N,N,N,2165.76,5.2807,206,45.2,0.010123
NB010010493,2100,NW,7,260151.03,0.0,0,N,Y,N,N,1180.69,3.3059,260,36.4,0.034588
NB010010500,2500,MID,7,6496.68,5503.32,0,N,N,N,N,163.11,0.2393,47,0.0,0.035735
NB010010507,2101,MID,5,272579.52,0.0,0,N,N,N,Y,0.0,4.5848,143,72.5,0.011122
NB010010514,2500,MID,2,768.53,2231.47,0,N,N,N,N,60.46,0.1931,15,0.0,0.001787
NB010010521,2500,NI,1,5517.9,2482.1,0,N,N,N,N,361.73,0.3359,18,0.0,0.000618
NB010010528 ,2120,NI,7,345925.26,0.0,0,N,N,N,N,2776.82,8.057,147,67.2,0.033645
NB010010535,2101,SE,8,279737.14,0.0,0,N,Y,N,Y,0.0,5.0135,180,72.7,0.044912
NB010010542,2120,SE,8,430312.52,0.0,0,N,N,N,N,4745.5,7.0695,107,67.1,0.046306
NB010010549,2110,NI,9,549989.47,0.0,0,N,N,N,N,2821.69,3.5445,230,88.2,0.054856
NB010010556,2500,SW,8,10351.41,1648.59,0,N,N,N,N,508.94,0.3368,24,0.0,0.051301
NB010010563,2100,NE,3,250044.99,0.0,0,N,N,N,N,2020.91,5.7133,146,52.0,0.002016
NB010010570,2400,SCO,8,44360.96,0,0,N,N,N,N,781.28,0.214,67,0.0,0.049876
NB010010577 ,2400,LON,5,23999.55,0,0,N,N,N,N,1415.97,0.0878,20,0.0,0.011221
NB010010584,2400,NW,11,26245.06,0,0,N,N,N,N,1629.96,0.0783,19,0.0,0.090576
NB010010591,2100,NI,6,133485.65,0.0,0,N,N,N,N,1149.73,4.1718,137,51.5,0.015441
NB010010598,2100,WAL,12,263998.56,0.0,0,N,N,N,N,3461.31,5.2432,90,65.7,0.075985
NB010010605,2100,SE,8,73155.5,0.0,0,N,N,N,N,423.15,3.2962,204,54.8,0.038077
NB010010612,2110,SE,6,118177.43,0.0,0,N,N,N,N,733.94,5.3297,190,90.7,0.012719
NB010010619,2100,WAL,5,50708.15,0.0,0,N,N,N,N,687.77,4.466,87,67.3,0.008493
NB010010626,2700,WAL,8,2414.45,0,0,N,N,N,N,30.31,0.1435,94,0.0,0.036155
NB010010633,2500,SW,9,644.2,855.8,0,N,N,N,N,17.28,0.2045,44,0.0,0.040443
NB010010640,2100,NE,7,152695.86,0.0,0,N,N,N,N,677.37,2.7988,266,67.7,0.022119
NB010010647,2100,SE,3,73155.14,0.0,0,N,N,N,N,425.24,4.5505,203,85.6,0.003709
NB010010654,2500,MID,7,7245.89,754.11,0,N,N,N,N,91.94,0.2592,93,0.0,0.030987
NB010010661,2400,SE,15,22967.26,0,0,N,N,Y,N,475.46,0.1708,57,0.0,0.123015
NB010010668,2500,SE,11,2501.92,498.08,0,N,N,N,N,48.4,0.2742,61,0.0,0.056835
NB010010675,2400,MID,8,27651.53,0,0,N,N,N,N,758.81,0.2272,43,0.0,0.052606
NB010010682,2100,SW,10,334781.73,0.0,0,N,N,N,N,1405.84,5.5406,281,58.9,0.058396
NB010010689,2110,NI,8,442476.69,0.0,0,N,N,N,N,2462.84,5.2551,212,72.0,0.047313
NB010010696,2110,NW,10,196113.84,0.0,0,N,N,N,N,944.55,6.2131,245,77.9,0.071308
NB010010703,2100,NE,5,402018.1,0.0,0,N,N,N,N,3677.37,5.6098,129,43.9,0.005776
NB010010710,2100,MID,5,117270.7,0.0,0,N,Y,N,N,1010.07,2.425,137,62.2,0.010971
NB010010717,2700,MID,1,35727.0,2500,0,N,N,N,N,593.77,0.1131,71,0.0,0.000842
NB010010724,2100,NI,6,380213.18,0.0,0,N,N,N,N,1752.55,5.2062,256,48.2,0.02277
NB010010731,2700,MID,9,5983.39,0,0,N,N,N,N,96.72,0.1071,73,0.0,0.034787
NB010010738,2700,SW,4,19915.43,0,0,N,N,N,N,559.53,0.0754,42,0.0,0.005359
NB010010745,2500,SCO,5,5902.33,6097.67,0,N,Y,N,N,67.62,0.2308,103,0.0,0.007032
NB010010752,2100,NI,7,233138.02,0.0,0,N,N,N,N,1375.51,4.5069,200,56.3,0.032774
NB010010759,2100,NW,9,554784.96,0.0,0,N,N,N,N,2321.44,4.2173,282,51.3,0.065835
NB010010766,2100,LON,4,457082.36,0.0,0,N,N,N,N,2228.75,3.1655,242,45.4,0.006369
NB010010773,2100,NI,4,567808.97,0.0,0,Y,N,N,N,2648.28,4.9468,253,60.3,0.006389
NB010010780,2100,SW,8,590447.47,0.0,0,N,N,N,N,2775.81,3.3922,251,55.9,0.052345
NB010010787,2120,WAL,7,266484.93,0.0,0,N,N,N,N,2002.88,4.7368,157,63.2,0.020826
NB010010794,2500,WAL,7,4076.8,7923.2,0,N,N,N,N,104.58,0.254,46,0.0,0.037646
NB010010801,2400,SCO,11,25019.17,2500,0,N,N,N,N,868.31,0.1323,34,0.0,0.077634
NB010010808,2110,SE,6,198620.94,0.0,0,N,N,N,N,1331.66,4.7242,176,82.3,0.024055
NB010010815 ,2100,SE,5,61650.85,0.0,0,N,N,N,N,257.06,5.4836,283,68.7,0.009279
NB010010822,2101,NI,10,221660.62,0.0,0,N,N,N,N,4588.76,6.1305,57,75.2,0.071929
NB010010829,2120,SE,5,106768.26,0.0,0,N,N,N,N,2099.78,6.1749,60,77.5,0.008077
